Domain,Problem name,BACC average standard,BACC stdev standard,BACC average not use,BACC stdev not use,BACC average use,BACC stdev use,BACCDROP,BACC improvement,Recall average standard,Recall stdev standard,Recall average not use,Recall stdev not use,Recall average use,Recall stdev use,Recall DROP,Recall improvement,Precision average standard,Precision stdev standard,Precision average not use,Precision stdev not use,Precision average use,Precision stdev use,Precision DROP,Precision improvement
rslt_use_sud_ol\easy-ipc-grid,p07,0.5850000000000001,0.20823772591098885,0.5866666666666666,0.28670503227726724,0.5827777777777778,0.22824266156368647,-0.0016666666666664831,-0.0038888888888887196,0.62,0.48783173121456336,0.5,0.502518907629606,0.72,0.451260859854213,0.12,0.21999999999999997,0.1404285714285714,0.18349169213102223,0.18316666666666667,0.2439790680245315,0.15711904761904763,0.1967688745472948,-0.04273809523809527,-0.02604761904761904
