"Real_Goal","Time","Cost","Prob","Results","Relearn Flag"
"0","101858000","50/4494307/16776/215/4494307/4824/215/16776/4824/215/","0.8944176698335722/0.0/3.3111698757311785E-143/0.0351941100554759/0.0/1.9868754015806352E-41/0.0351941100554759/3.3111698757311785E-143/1.9868754015806352E-41/0.0351941100554759/","0/","no"
"1","117142900","101165/50/101165/146/223/101165/101165/753/101165/146/","0.0/0.7473282641798076/0.0/0.11376689687731138/0.025137171055553735/0.0/0.0/7.710100160204927E-7/0.0/0.11376689687731138/","1/","no"
"2","109531100","101165/101165/93/101165/2111/126/5922/101165/126/101165/","0.0/0.0/0.4153034951031998/0.0/1.9719444985410407E-10/0.2923482523498029/4.869535698496963E-28/0.0/0.2923482523498029/0.0/","2/","no"
"3","105191800","306/6113/6483/50/4494307/2130/306/586/6483/128/","0.005372056767612633/1.906244935510204E-52/1.3471464610192623E-55/0.8130712052587848/0.0/1.5766169151697458E-18/0.005372056767612633/2.217066561639986E-5/1.3471464610192623E-55/0.17616251054037352/","3/","no"
"4","109177300","1793938/385/367/868/367/973/1473/395/16776/973/","0.0/0.20836512378952493/0.21881026558132455/0.056080712270455045/0.21881026558132455/0.04215974503509639/0.010834876151218064/0.20277926655596012/9.441007941715192E-21/0.04215974503509639/","1/2/4/7/","no"
"5","104416400","171/373066/463/373066/373066/246/373066/373066/171/373066/","0.353394787962138/0.0/0.06470971811318671/0.0/0.0/0.22850070596253716/0.0/0.0/0.353394787962138/0.0/","0/8/","no"
"6","104784400","705/1317511/133/598/133/608/50/4773/4773/705/","1.8983453671215912E-6/0.0/0.14102168076832672/1.547184410985962E-5/0.14102168076832672/1.271704769671725E-5/0.7179246528808056/4.335144832820814E-41/4.335144832820814E-41/1.8983453671215912E-6/","6/","no"
"7","106397700","4494307/2407/2502/212/822/4494307/4494307/50/2502/212/","0.0/7.833707111275929E-21/1.2161507521136088E-21/0.03851777642508947/2.4612661639134696E-7/0.0/0.0/0.9229642010232046/1.2161507521136088E-21/0.03851777642508947/","7/","no"
"8","109940500","212/4494307/822/2502/4494307/111/4494307/2502/50/4494307/","0.031048550718744773/0.0/1.9839864710575706E-7/9.803192658868879E-22/0.0/0.22496487714197622/0.0/9.803192658868879E-22/0.7439863737406319/0.0/","8/","no"
"9","104882500","215/16177/16776/188/4494307/868/215/4824/16776/50/","0.03435035420833744/4.076373428962725E-138/3.231786736361748E-143/0.0583246078914169/0.0/9.446234785382957E-8/0.03435035420833744/1.9392413589815555E-41/3.231786736361748E-143/0.8729745892295603/","9/","no"
