Domain,Problem name,BACC average standard,BACC stdev standard,BACC average not use,BACC stdev not use,BACC average use,BACC stdev use,BACCDROP,BACC improvement,Recall average standard,Recall stdev standard,Recall average not use,Recall stdev not use,Recall average use,Recall stdev use,Recall DROP,Recall improvement,Precision average standard,Precision stdev standard,Precision average not use,Precision stdev not use,Precision average use,Precision stdev use,Precision DROP,Precision improvement
rslt_use_oc_ol\satellite,p07,0.89,0.22526820173265558,0.5716666666666665,0.28941300420964106,0.6366666666666666,0.21937250006623604,0.31833333333333347,0.06500000000000006,0.85,0.36008473579027556,0.35,0.4809947319913076,0.8166666666666667,0.39020492949942304,0.5,0.4666666666666667,0.775,0.3730883477867371,0.275,0.40573223198039937,0.29333333333333333,0.2876654522694349,0.5,0.018333333333333313
