Domain,Problem name,BACC average standard,BACC stdev standard,BACC average not use,BACC stdev not use,BACC average use,BACC stdev use,BACCDROP,BACC improvement,Recall average standard,Recall stdev standard,Recall average not use,Recall stdev not use,Recall average use,Recall stdev use,Recall DROP,Recall improvement,Precision average standard,Precision stdev standard,Precision average not use,Precision stdev not use,Precision average use,Precision stdev use,Precision DROP,Precision improvement
rslt_use_grd_ol\easy-ipc-grid,p5-5-5,0.7425,0.2883914750077451,0.5025,0.2806356669260349,0.53,0.18133574678265862,0.2400000000000001,0.02750000000000008,0.7,0.4629100498862757,0.28,0.4535573676110727,0.84,0.3703280399090206,0.41999999999999993,0.5599999999999999,0.49999999999999994,0.39982989580349204,0.21,0.3654742515847437,0.221,0.18241296498856205,0.2899999999999999,0.01100000000000001
