"Real_Goal","Time","Cost","Prob","Results","Relearn Flag"
"0","130878400","128/370182/1205/1446/7817/","0.9997268612860342/0.0/2.3660691381197828E-4/3.6531800153914216E-5/1.2999009627056676E-26/","0/","no"
"1","120002700","44401/8809/17374/45304/13438/","0.008785784628114891/0.49924134154743116/0.18883978116344527/0.007929879736236125/0.29520321292477253/","1/","no"
"2","122732900","1424/1662/68/1059/50591/","2.918562913136257E-9/9.271880018587363E-11/0.9999994181948422/5.787938762149771E-7/1.00468E-318/","2/","no"
"3","128223200","3025800/1316740/1011982/4960/8491/","2.3825961360012114E-265/9.797279796154156E-116/4.6789194284821136E-89/0.6707880976987465/0.32921190230125347/","3/","no"
"4","137435800","65375578/9433/3883834/66913035/50/","0.0/1.2540963616267055E-80/0.0/0.0/1.0/","4/","no"
"5","132552700","133386/13006/40080/115063/45574/","7.923025718545742E-5/0.8285022160297709/0.10335037677788157/3.2410296778419214E-4/0.06774407396737783/","1/","no"
"6","141719900","14519/31881/5725106/14657/105328/","0.43573999239334965/0.13180396303841782/6.840157319218698E-172/0.4316182795646453/8.377650035871815E-4/","0/3/","no"
"7","136637800","20697/21757/19780/18823/15992/","0.18310856254911156/0.17136575970482457/0.19391439525607032/0.2058721776865033/0.24573910480349023/","3/4/","no"
"0","122513300","50/417096/1414/1368/7622/","0.9999999999915979/0.0/2.4252220245271794E-12/5.976791353601178E-12/3.3116375969007724E-65/","0/","no"
"1","118718100","114501/32235/46198/115611/35268/","0.02873514315007212/0.36874761355136226/0.23911943659300627/0.027762531424639015/0.3356352752809203/","1/4/","no"
"2","117847800","1488/1891/50/1112/50786/","5.683275713624762E-13/2.1029103606789737E-16/0.9999999990948325/9.04598956286629E-10/0.0/","2/","no"
"3","131071400","3025800/1317158/1013312/4960/8500/","2.3840186763247368E-265/9.010985514294315E-116/3.580752442630011E-89/0.6711885949139895/0.32881140508601053/","3/","no"
