Real_Goal,Results,BACC,Precision,Recall
0,0/8/,0.9444444444444444,0.5,1.0
1,4/7/8/,0.3333333333333333,0.0,0.0
2,2/8/,0.9444444444444444,0.5,1.0
3,3/8/9/,0.8888888888888888,0.3333333333333333,1.0
4,4/7/8/,0.8888888888888888,0.3333333333333333,1.0
5,5/8/,0.9444444444444444,0.5,1.0
6,6/8/,0.9444444444444444,0.5,1.0
7,3/8/9/,0.3333333333333333,0.0,0.0
8,2/8/,0.9444444444444444,0.5,1.0
9,3/8/9/,0.8888888888888888,0.3333333333333333,1.0
0,0/8/,0.9444444444444444,0.5,1.0
1,4/7/8/,0.3333333333333333,0.0,0.0
2,2/8/,0.9444444444444444,0.5,1.0
3,3/8/9/,0.8888888888888888,0.3333333333333333,1.0
4,4/7/8/,0.8888888888888888,0.3333333333333333,1.0
5,5/8/,0.9444444444444444,0.5,1.0
6,6/8/,0.9444444444444444,0.5,1.0
7,3/8/9/,0.3333333333333333,0.0,0.0
8,2/8/,0.9444444444444444,0.5,1.0
9,3/8/9/,0.8888888888888888,0.3333333333333333,1.0
0,0/8/,0.9444444444444444,0.5,1.0
1,2/8/,0.3888888888888889,0.0,0.0
2,2/8/,0.9444444444444444,0.5,1.0
3,0/3/6/8/9/,0.7777777777777778,0.2,1.0
4,4/7/8/,0.8888888888888888,0.3333333333333333,1.0
5,5/8/,0.9444444444444444,0.5,1.0
6,6/8/,0.9444444444444444,0.5,1.0
7,3/8/9/,0.3333333333333333,0.0,0.0
8,2/8/,0.9444444444444444,0.5,1.0
9,3/8/9/,0.8888888888888888,0.3333333333333333,1.0
0,0/8/,0.9444444444444444,0.5,1.0
1,2/3/8/9/,0.2777777777777778,0.0,0.0
2,2/8/,0.9444444444444444,0.5,1.0
3,0/6/8/,0.3333333333333333,0.0,0.0
4,4/7/8/,0.8888888888888888,0.3333333333333333,1.0
5,5/8/,0.9444444444444444,0.5,1.0
6,6/8/,0.9444444444444444,0.5,1.0
7,1/4/7/8/,0.8333333333333333,0.25,1.0
8,2/8/,0.9444444444444444,0.5,1.0
9,3/8/9/,0.8888888888888888,0.3333333333333333,1.0
0,0/8/,0.9444444444444444,0.5,1.0
1,1/8/,0.9444444444444444,0.5,1.0
2,2/8/,0.9444444444444444,0.5,1.0
3,3/8/9/,0.8888888888888888,0.3333333333333333,1.0
4,4/7/8/,0.8888888888888888,0.3333333333333333,1.0
5,5/8/,0.9444444444444444,0.5,1.0
6,6/8/,0.9444444444444444,0.5,1.0
7,3/8/9/,0.3333333333333333,0.0,0.0
8,2/8/,0.9444444444444444,0.5,1.0
9,3/8/9/,0.8888888888888888,0.3333333333333333,1.0
0,0/8/,0.9444444444444444,0.5,1.0
1,1/4/7/8/,0.8333333333333333,0.25,1.0
2,2/4/7/8/,0.8333333333333333,0.25,1.0
3,0/6/8/,0.3333333333333333,0.0,0.0
4,4/7/8/,0.8888888888888888,0.3333333333333333,1.0
5,5/8/,0.9444444444444444,0.5,1.0
6,6/8/,0.9444444444444444,0.5,1.0
7,1/4/7/8/,0.8333333333333333,0.25,1.0
8,5/8/,0.9444444444444444,0.5,1.0
9,3/8/9/,0.8888888888888888,0.3333333333333333,1.0
0,0/5/8/,0.8888888888888888,0.3333333333333333,1.0
1,4/7/8/,0.3333333333333333,0.0,0.0
2,2/8/,0.9444444444444444,0.5,1.0
3,0/6/8/,0.3333333333333333,0.0,0.0
4,4/7/8/,0.8888888888888888,0.3333333333333333,1.0
5,5/8/,0.9444444444444444,0.5,1.0
6,6/8/,0.9444444444444444,0.5,1.0
7,1/4/7/8/,0.8333333333333333,0.25,1.0
8,2/8/,0.9444444444444444,0.5,1.0
9,3/8/9/,0.8888888888888888,0.3333333333333333,1.0
0,0/8/,0.9444444444444444,0.5,1.0
1,4/7/8/,0.3333333333333333,0.0,0.0
2,2/8/,0.9444444444444444,0.5,1.0
3,3/8/9/,0.8888888888888888,0.3333333333333333,1.0
4,4/7/8/,0.8888888888888888,0.3333333333333333,1.0
5,2/5/8/,0.8888888888888888,0.3333333333333333,1.0
6,6/8/,0.9444444444444444,0.5,1.0
7,3/8/9/,0.3333333333333333,0.0,0.0
8,2/8/,0.9444444444444444,0.5,1.0
9,3/8/9/,0.8888888888888888,0.3333333333333333,1.0
0,0/8/,0.9444444444444444,0.5,1.0
1,1/8/,0.9444444444444444,0.5,1.0
2,2/5/8/,0.8888888888888888,0.3333333333333333,1.0
3,3/8/9/,0.8888888888888888,0.3333333333333333,1.0
4,4/7/8/,0.8888888888888888,0.3333333333333333,1.0
5,5/8/,0.9444444444444444,0.5,1.0
6,6/8/,0.9444444444444444,0.5,1.0
7,3/8/9/,0.3333333333333333,0.0,0.0
8,2/8/,0.9444444444444444,0.5,1.0
9,3/8/9/,0.8888888888888888,0.3333333333333333,1.0
0,0/8/,0.9444444444444444,0.5,1.0
1,4/7/8/,0.3333333333333333,0.0,0.0
2,2/8/,0.9444444444444444,0.5,1.0
3,3/8/9/,0.8888888888888888,0.3333333333333333,1.0
4,4/7/8/,0.8888888888888888,0.3333333333333333,1.0
5,0/8/,0.3888888888888889,0.0,0.0
6,6/8/,0.9444444444444444,0.5,1.0
7,3/8/9/,0.3333333333333333,0.0,0.0
8,0/5/8/,0.8888888888888888,0.3333333333333333,1.0
9,3/9/,0.9444444444444444,0.5,1.0
