Domain,Problem name,BACC average standard,BACC stdev standard,BACC average not use,BACC stdev not use,BACC average use,BACC stdev use,BACCDROP,BACC improvement,Recall average standard,Recall stdev standard,Recall average not use,Recall stdev not use,Recall average use,Recall stdev use,Recall DROP,Recall improvement,Precision average standard,Precision stdev standard,Precision average not use,Precision stdev not use,Precision average use,Precision stdev use,Precision DROP,Precision improvement
rslt_use_oc_ol\depots,p01,0.7805555555555554,0.2806667946287607,0.7122222222222221,0.292630948344785,0.7816666666666666,0.23875834921603084,0.06833333333333336,0.06944444444444453,0.69,0.4648231987117317,0.55,0.5,0.77,0.4229525846816507,0.1399999999999999,0.21999999999999997,0.55025,0.4494516783451007,0.45166666666666666,0.4592209036877986,0.3986111111111111,0.35191774591197666,0.09858333333333336,-0.05305555555555558
