Domain,Problem name,BACC average standard,BACC stdev standard,BACC average not use,BACC stdev not use,BACC average use,BACC stdev use,BACCDROP,BACC improvement,Recall average standard,Recall stdev standard,Recall average not use,Recall stdev not use,Recall average use,Recall stdev use,Recall DROP,Recall improvement,Precision average standard,Precision stdev standard,Precision average not use,Precision stdev not use,Precision average use,Precision stdev use,Precision DROP,Precision improvement
rslt_use_sud_ol\sokoban,p07,0.8450000000000001,0.26000325943198144,0.6499999999999999,0.3321731221078061,0.7033333333333334,0.23431592946758845,0.19500000000000017,0.053333333333333455,0.75,0.4366668823046865,0.4666666666666667,0.5030977485864634,0.7666666666666667,0.4265218680850986,0.2833333333333333,0.30000000000000004,0.725,0.4359384966728173,0.4666666666666667,0.5030977485864634,0.42888888888888893,0.41689673497569646,0.2583333333333333,-0.037777777777777743
