Real_Goal,Results,BACC,Precision,Recall
0,0/3/,0.9736842105263157,0.5,1.0
1,3/,0.47368421052631576,0.0,0.0
2,3/5/10/,0.42105263157894735,0.0,0.0
3,3/10/13/15/17/18/,0.868421052631579,0.16666666666666666,1.0
4,10/,0.47368421052631576,0.0,0.0
5,1/4/6/10/,0.39473684210526316,0.0,0.0
6,1/3/6/,0.9473684210526316,0.3333333333333333,1.0
7,6/8/,0.4473684210526316,0.0,0.0
8,8/10/11/12/15/16/17/,0.8421052631578947,0.14285714285714285,1.0
9,3/9/10/,0.9473684210526316,0.3333333333333333,1.0
10,3/11/,0.4473684210526316,0.0,0.0
11,5/9/,0.4473684210526316,0.0,0.0
12,13/17/18/,0.42105263157894735,0.0,0.0
13,4/9/11/,0.42105263157894735,0.0,0.0
14,0/1/2/3/4/11/16/,0.3157894736842105,0.0,0.0
15,12/13/14/15/17/18/,0.868421052631579,0.16666666666666666,1.0
16,10/11/16/,0.9473684210526316,0.3333333333333333,1.0
17,12/13/14/15/17/18/,0.868421052631579,0.16666666666666666,1.0
18,15/17/,0.4473684210526316,0.0,0.0
19,0/1/2/3/4/8/11/13/16/17/18/,0.21052631578947367,0.0,0.0
0,0/,1.0,1.0,1.0
1,5/,0.47368421052631576,0.0,0.0
2,2/4/5/,0.9473684210526316,0.3333333333333333,1.0
3,3/9/10/16/,0.9210526315789473,0.25,1.0
4,3/6/7/16/19/,0.3684210526315789,0.0,0.0
5,1/3/4/6/10/,0.3684210526315789,0.0,0.0
6,1/3/6/,0.9473684210526316,0.3333333333333333,1.0
7,6/7/8/19/,0.9210526315789473,0.25,1.0
8,6/7/19/,0.42105263157894735,0.0,0.0
9,3/9/,0.9736842105263157,0.5,1.0
10,2/3/5/6/,0.39473684210526316,0.0,0.0
11,3/9/10/16/,0.39473684210526316,0.0,0.0
12,12/13/14/15/17/18/,0.868421052631579,0.16666666666666666,1.0
13,6/7/8/19/,0.39473684210526316,0.0,0.0
14,0/2/5/6/10/12/,0.34210526315789475,0.0,0.0
15,8/,0.47368421052631576,0.0,0.0
16,10/11/16/,0.9473684210526316,0.3333333333333333,1.0
17,1/6/,0.4473684210526316,0.0,0.0
18,1/6/,0.4473684210526316,0.0,0.0
19,16/,0.47368421052631576,0.0,0.0
0,0/,1.0,1.0,1.0
1,1/3/6/,0.9473684210526316,0.3333333333333333,1.0
2,3/,0.47368421052631576,0.0,0.0
3,6/10/,0.4473684210526316,0.0,0.0
4,6/10/,0.4473684210526316,0.0,0.0
5,2/3/5/6/,0.9210526315789473,0.25,1.0
6,1/3/10/,0.42105263157894735,0.0,0.0
7,6/7/8/19/,0.9210526315789473,0.25,1.0
8,6/7/8/19/,0.9210526315789473,0.25,1.0
9,1/6/,0.4473684210526316,0.0,0.0
10,3/11/,0.4473684210526316,0.0,0.0
11,6/13/15/17/18/,0.3684210526315789,0.0,0.0
12,12/,1.0,1.0,1.0
