Real_Goal,Results,BACC,Precision,Recall
0,5/,0.47368421052631576,0.0,0.0
1,5/,0.47368421052631576,0.0,0.0
2,2/3/5/6/10/17/,0.868421052631579,0.16666666666666666,1.0
3,18/,0.47368421052631576,0.0,0.0
4,5/10/,0.4473684210526316,0.0,0.0
5,3/11/,0.4473684210526316,0.0,0.0
6,3/5/,0.4473684210526316,0.0,0.0
7,6/7/8/,0.9473684210526316,0.3333333333333333,1.0
8,6/7/8/,0.9473684210526316,0.3333333333333333,1.0
9,2/3/5/6/10/17/,0.34210526315789475,0.0,0.0
10,3/4/6/10/,0.9210526315789473,0.25,1.0
11,3/,0.47368421052631576,0.0,0.0
12,12/13/14/15/,0.9210526315789473,0.25,1.0
13,15/,0.47368421052631576,0.0,0.0
14,14/15/,0.9736842105263157,0.5,1.0
15,8/12/18/,0.42105263157894735,0.0,0.0
16,0/17/,0.4473684210526316,0.0,0.0
17,3/6/8/9/10/17/,0.868421052631579,0.16666666666666666,1.0
18,0/1/2/3/4/11/16/18/19/,0.7894736842105263,0.1111111111111111,1.0
19,19/,1.0,1.0,1.0
0,0/,1.0,1.0,1.0
1,3/,0.47368421052631576,0.0,0.0
2,3/9/10/,0.42105263157894735,0.0,0.0
3,10/,0.47368421052631576,0.0,0.0
4,6/18/,0.4473684210526316,0.0,0.0
5,2/3/5/6/18/,0.8947368421052632,0.2,1.0
6,4/6/10/,0.9473684210526316,0.3333333333333333,1.0
7,6/7/8/,0.9473684210526316,0.3333333333333333,1.0
8,6/7/8/,0.9473684210526316,0.3333333333333333,1.0
9,0/3/,0.4473684210526316,0.0,0.0
10,10/,1.0,1.0,1.0
11,9/11/,0.9736842105263157,0.5,1.0
12,19/,0.47368421052631576,0.0,0.0
13,1/18/,0.4473684210526316,0.0,0.0
14,7/,0.47368421052631576,0.0,0.0
15,15/,1.0,1.0,1.0
16,4/16/,0.9736842105263157,0.5,1.0
17,1/3/6/7/8/9/10/14/15/16/19/,0.21052631578947367,0.0,0.0
18,1/16/,0.4473684210526316,0.0,0.0
19,0/2/5/6/10/16/17/18/,0.2894736842105263,0.0,0.0
0,9/12/13/18/,0.39473684210526316,0.0,0.0
1,10/,0.47368421052631576,0.0,0.0
2,3/10/,0.4473684210526316,0.0,0.0
3,1/6/11/,0.42105263157894735,0.0,0.0
4,6/10/,0.4473684210526316,0.0,0.0
5,2/3/5/6/10/17/,0.868421052631579,0.16666666666666666,1.0
6,1/3/6/,0.9473684210526316,0.3333333333333333,1.0
7,6/7/13/,0.9473684210526316,0.3333333333333333,1.0
8,6/7/,0.4473684210526316,0.0,0.0
9,2/3/5/6/18/,0.3684210526315789,0.0,0.0
10,2/3/10/18/,0.9210526315789473,0.25,1.0
11,3/,0.47368421052631576,0.0,0.0
