Domain,Problem name,BACC average standard,BACC stdev standard,BACC average not use,BACC stdev not use,BACC average use,BACC stdev use,BACCDROP,BACC improvement,Recall average standard,Recall stdev standard,Recall average not use,Recall stdev not use,Recall average use,Recall stdev use,Recall DROP,Recall improvement,Precision average standard,Precision stdev standard,Precision average not use,Precision stdev not use,Precision average use,Precision stdev use,Precision DROP,Precision improvement
rslt_use_grd_ol\satellite,p04,0.9333333333333335,0.1847276205263055,0.6716666666666666,0.29406079543595975,0.7433333333333331,0.188990777881604,0.2616666666666668,0.07166666666666643,0.9166666666666666,0.27871780678530217,0.4666666666666667,0.5030977485864634,0.9166666666666666,0.27871780678530217,0.44999999999999996,0.44999999999999996,0.8583333333333333,0.3065895874638324,0.425,0.47679189220725665,0.4263888888888889,0.35570798433444223,0.4333333333333333,0.001388888888888884
