Domain,Problem name,BACC average standard,BACC stdev standard,BACC average not use,BACC stdev not use,BACC average use,BACC stdev use,BACCDROP,BACC improvement,Recall average standard,Recall stdev standard,Recall average not use,Recall stdev not use,Recall average use,Recall stdev use,Recall DROP,Recall improvement,Precision average standard,Precision stdev standard,Precision average not use,Precision stdev not use,Precision average use,Precision stdev use,Precision DROP,Precision improvement
rslt_use_grd_ol\logistics,p07,0.9518939393939394,0.13206831110826953,0.8121212121212122,0.25118189499995186,0.825378787878788,0.23356424124041764,0.13977272727272716,0.013257575757575801,0.9416666666666667,0.235355384180488,0.6916666666666667,0.4637413313572164,0.775,0.4193332041878556,0.25,0.08333333333333337,0.7944444444444445,0.31141774937866573,0.5444444444444444,0.4271009111410806,0.46,0.35825205905217916,0.2500000000000001,-0.08444444444444438
