Real_Goal,Results,BACC,Precision,Recall
0,0/8/,0.9444444444444444,0.5,1.0
1,1/2/5/7/8/,0.7777777777777778,0.2,1.0
2,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
3,3/8/,0.9444444444444444,0.5,1.0
4,4/8/,0.9444444444444444,0.5,1.0
5,5/8/,0.9444444444444444,0.5,1.0
6,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
7,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
8,0/8/,0.9444444444444444,0.5,1.0
9,0/8/,0.3888888888888889,0.0,0.0
0,0/8/,0.9444444444444444,0.5,1.0
1,1/3/8/,0.8888888888888888,0.3333333333333333,1.0
2,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
3,3/8/,0.9444444444444444,0.5,1.0
4,4/8/,0.9444444444444444,0.5,1.0
5,5/8/,0.9444444444444444,0.5,1.0
6,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
7,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
8,0/8/,0.9444444444444444,0.5,1.0
9,0/8/,0.3888888888888889,0.0,0.0
0,0/8/,0.9444444444444444,0.5,1.0
1,1/8/,0.9444444444444444,0.5,1.0
2,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
3,3/8/,0.9444444444444444,0.5,1.0
4,4/8/,0.9444444444444444,0.5,1.0
5,5/8/,0.9444444444444444,0.5,1.0
6,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
7,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
8,0/8/,0.9444444444444444,0.5,1.0
9,0/6/8/9/,0.8333333333333333,0.25,1.0
0,0/8/,0.9444444444444444,0.5,1.0
1,1/8/,0.9444444444444444,0.5,1.0
2,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
3,3/8/,0.9444444444444444,0.5,1.0
4,4/8/,0.9444444444444444,0.5,1.0
5,5/8/,0.9444444444444444,0.5,1.0
6,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
7,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
8,1/3/5/8/,0.8333333333333333,0.25,1.0
9,0/8/,0.3888888888888889,0.0,0.0
0,0/8/,0.9444444444444444,0.5,1.0
1,1/8/,0.9444444444444444,0.5,1.0
2,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
3,3/8/,0.9444444444444444,0.5,1.0
4,4/8/,0.9444444444444444,0.5,1.0
5,5/8/,0.9444444444444444,0.5,1.0
6,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
7,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
8,1/3/5/8/,0.8333333333333333,0.25,1.0
9,0/6/8/9/,0.8333333333333333,0.25,1.0
0,0/8/,0.9444444444444444,0.5,1.0
1,3/5/8/,0.3333333333333333,0.0,0.0
2,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
3,3/8/,0.9444444444444444,0.5,1.0
4,4/8/,0.9444444444444444,0.5,1.0
5,5/8/,0.9444444444444444,0.5,1.0
6,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
7,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
8,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
9,0/6/8/9/,0.8333333333333333,0.25,1.0
0,0/8/,0.9444444444444444,0.5,1.0
1,1/3/5/8/,0.8333333333333333,0.25,1.0
2,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
3,3/8/,0.9444444444444444,0.5,1.0
4,4/8/,0.9444444444444444,0.5,1.0
5,5/8/,0.9444444444444444,0.5,1.0
6,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
7,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
8,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
9,0/6/8/9/,0.8333333333333333,0.25,1.0
0,0/8/,0.9444444444444444,0.5,1.0
1,1/8/,0.9444444444444444,0.5,1.0
2,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
3,3/8/,0.9444444444444444,0.5,1.0
4,4/8/,0.9444444444444444,0.5,1.0
5,5/8/,0.9444444444444444,0.5,1.0
6,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
7,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
8,0/8/,0.9444444444444444,0.5,1.0
9,0/6/8/9/,0.8333333333333333,0.25,1.0
0,0/8/,0.9444444444444444,0.5,1.0
1,1/3/5/8/,0.8333333333333333,0.25,1.0
2,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
3,3/8/,0.9444444444444444,0.5,1.0
4,4/8/,0.9444444444444444,0.5,1.0
5,5/8/,0.9444444444444444,0.5,1.0
6,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
7,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
8,0/8/,0.9444444444444444,0.5,1.0
9,0/6/8/9/,0.8333333333333333,0.25,1.0
0,0/8/,0.9444444444444444,0.5,1.0
1,1/8/,0.9444444444444444,0.5,1.0
2,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
3,3/8/,0.9444444444444444,0.5,1.0
4,4/8/,0.9444444444444444,0.5,1.0
5,5/8/,0.9444444444444444,0.5,1.0
6,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
7,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
8,1/6/8/9/,0.8333333333333333,0.25,1.0
9,0/6/9/,0.8888888888888888,0.3333333333333333,1.0
