"Real_Goal","Time","Cost","Prob","Results","Relearn Flag"
"0","104252600","453/234390286/93157409/","1.0/0.0/0.0/","0/","no"
"1","111423200","93157409/50/234390286/","0.0/1.0/0.0/","1/","no"
"2","106665800","505/4290/50/","1.3346088794479016E-4/7.83233023381267E-37/0.9998665391120551/","2/","no"
"3","99996600","930399/1284/50/","0.0/3.1029634036345144E-11/0.9999999999689704/","2/","no"
"4","101694200","2729698/1622/112196018/","0.0/1.0/0.0/","1/","no"
"5","104813700","1072/70868269/2147483647/","1.0/0.0/0.0/","0/","no"
"0","107778900","50/17682/30230137/","1.0/7.133905539943352E-151/0.0/","0/","no"
"1","104927200","234390286/50/1469863019/","0.0/1.0/0.0/","1/","no"
"2","101826300","505/4290/50/","1.3346088794479016E-4/7.83233023381267E-37/0.9998665391120551/","2/","no"
"3","101514800","930399/1284/50/","0.0/3.1029634036345144E-11/0.9999999999689704/","2/","no"
"4","102243000","2773907/1608/17397343/","0.0/1.0/0.0/","1/","no"
"5","108305000","10325/535091056/2147483647/","1.0/0.0/0.0/","0/","no"
"0","100334000","787/55654/587572708/","1.0/5.765923282535315E-31/0.0/","0/","no"
"1","103797700","30230137/50/191073762/","0.0/1.0/0.0/","1/","no"
"2","99964800","3030195/4290/50/","0.0/7.833375683086939E-37/1.0/","2/","no"
"3","100544000","138540/364198/18201/","0.0013432669291397663/5.546606823635248E-9/0.9986567275242534/","2/","no"
"4","103627500","17811786/1072/112196018/","0.0/1.0/0.0/","1/","no"
"5","101800400","4524760/2147483647/2147483647/","1.0/2.0656394802848455E-206/2.0656394802848455E-206/","0/","no"
"0","101793300","50/234390286/1469863019/","1.0/0.0/0.0/","0/","no"
"1","104999800","93157409/50/234390286/","0.0/1.0/0.0/","1/","no"
"2","101882600","505/4290/50/","1.3346088794479016E-4/7.83233023381267E-37/0.9998665391120551/","2/","no"
"3","102834800","930399/1284/50/","0.0/3.1029634036345144E-11/0.9999999999689704/","2/","no"
"4","98864500","2795409/436855/2147483647/","0.0045010749702853415/0.9954989250297147/0.0/","1/","no"
"5","100835700","12781/2058473/2147483647/","1.0/3.1149281285936374E-70/0.0/","0/","no"
"0","102822700","50/234390286/93157409/","1.0/0.0/0.0/","0/","no"
"1","104533800","30230137/50/76174004/","0.0/1.0/0.0/","1/","no"
"2","102553100","505/4290/50/","1.3346088794479016E-4/7.83233023381267E-37/0.9998665391120551/","2/","no"
"3","102460700","144188/2364241/17994/","8.995411992934753E-4/2.3706809230986401E-57/0.9991004588007064/","2/","no"
"4","99943400","17811786/1072/112196018/","0.0/1.0/0.0/","1/","no"
"5","104381800","659829/2147483647/2147483647/","1.0/0.0/0.0/","0/","no"
"0","109126300","50/55654/93157409/","1.0/0.0/0.0/","0/","no"
"1","101666900","93157409/50/587572708/","0.0/1.0/0.0/","1/","no"
"2","102519700","3030195/4290/50/","0.0/7.833375683086939E-37/1.0/","2/","no"
"3","98780100","930399/1284/50/","0.0/3.1029634036345144E-11/0.9999999999689704/","2/","no"
"4","100613800","17811786/1072/112196018/","0.0/1.0/0.0/","1/","no"
"5","103829900","222090/29114847/2147483647/","1.0/3.168071868737677E-57/0.0/","0/","no"
"0","103889000","50/30230137/76174004/","1.0/0.0/0.0/","0/","no"
"1","103392100","30230137/50/76174004/","0.0/1.0/0.0/","1/","no"
"2","102274400","505/4290/50/","1.3346088794479016E-4/7.83233023381267E-37/0.9998665391120551/","2/","no"
"3","98282700","2364241/2364241/20251/","5.423158397616184E-51/5.423158397616184E-51/1.0/","2/","no"
"4","103859600","5836162/1072/36824800/","0.0/1.0/0.0/","1/","no"
"5","108031900","1062/209340009/2147483647/","1.0/0.0/0.0/","0/","no"
"0","102367500","50/234390286/93157409/","1.0/0.0/0.0/","0/","no"
"1","104324000","234390286/50/1469863019/","0.0/1.0/0.0/","1/","no"
"2","99623400","7671210/659/66232/","0.0/1.0/7.104396293611897E-44/","1/","no"
"3","102516600","930399/1284/50/","0.0/3.1029634036345144E-11/0.9999999999689704/","2/","no"
"4","98408500","5836162/234390286/36824800/","0.9950812122829434/9.775610545833302E-18/0.004918787717056564/","0/","no"
"5","99590400","3818/691653/2147483647/","1.0/6.022817398080663E-79/0.0/","0/","no"
"0","105988300","50/76174004/30230137/","1.0/0.0/0.0/","0/","no"
"1","105358000","234390286/50/1469863019/","0.0/1.0/0.0/","1/","no"
"2","99030500","458959/646/63456/","2.293095414791887E-308/1.0/6.905606728429489E-43/","1/","no"
"3","100343400","930399/2364241/20823/","1.0724014483949016E-19/1.3393576186019081E-49/1.0/","2/","no"
"4","106652100","903419/37166506/5670385/","0.9949160907158466/3.675345353271736E-18/0.005083909284153356/","0/","no"
"5","100079100","1622/301931/87158677/","1.0/4.375937635264185E-81/0.0/","0/","no"
"0","102324300","50/30230137/76174004/","1.0/0.0/0.0/","0/","yes"
"1","104669500","234390286/50/587572708/","0.0/1.0/0.0/","1/","yes"
"2","110407500","515/4290/50/","1.0970048546268875E-4/7.832516357971692E-37/0.9998902995145373/","2/","yes"
"3","101517100","2364241/2364241/152/","0.0/0.0/1.0/","2/","yes"
"4","111180600","17811786/711813722/112196018/112196018/","0.9901054644684304/1.1864088318695696E-17/0.004947267765784771/0.004947267765784771/","0/","yes"
"5","112818900","643045/2147483647/718698/1383028116/2147483647/","0.5293780931005906/0.0/0.4706219068994095/0.0/0.0/","0/2/","yes"
