Domain,Problem name,BACC average standard,BACC stdev standard,BACC average not use,BACC stdev not use,BACC average use,BACC stdev use,BACCDROP,BACC improvement,Recall average standard,Recall stdev standard,Recall average not use,Recall stdev not use,Recall average use,Recall stdev use,Recall DROP,Recall improvement,Precision average standard,Precision stdev standard,Precision average not use,Precision stdev not use,Precision average use,Precision stdev use,Precision DROP,Precision improvement
rslt_use_grd_ol\zeno-travel,p03,0.7433333333333333,0.2947947672572563,0.6116666666666665,0.29920327349488757,0.5916666666666666,0.2871789536376741,0.13166666666666682,-0.019999999999999907,0.65,0.4809947319913076,0.36666666666666664,0.4859611014169709,0.5,0.5042194840896107,0.2833333333333334,0.13333333333333336,0.5,0.4218602869374116,0.36666666666666664,0.4859611014169709,0.2766666666666666,0.3611187888507284,0.13333333333333336,-0.09000000000000002
