"Real_Goal","Time","Cost","Prob","Results","Relearn Flag"
"1","94232400","151/50/72/","0.07720554712885729/0.5593992641349478/0.3633951887361949/","1/","no"
"2","89466200","354/123/72/","0.013834557644747026/0.32752133589872084/0.658644106456532/","2/","no"
"3","89279000","2474/968/348/","0.001930517422006714/0.14445590535169325/0.8536135772263/","2/","no"
"4","86498900","161/64/64/","0.10106427158122612/0.4494678642093869/0.4494678642093869/","1/2/","no"
"5","85171800","6209/952/952/","0.002006386350515346/0.49899680682474234/0.49899680682474234/","1/2/","no"
"0","86246200","54/98/98/","0.5266878172888664/0.2366560913555668/0.2366560913555668/","0/","no"
"1","88327700","69/50/54/","0.263617741492162/0.3826225999173185/0.3537596585905196/","1/2/","no"
"2","87844400","354/68/54/","0.0024033215386807974/0.43565548326350567/0.5619411951978136/","2/","no"
"3","88285900","2474/354/134/","2.4802588487418834E-8/0.16388110050341315/0.8361188746939984/","2/","no"
"4","86968600","161/51/69/","0.06596691714689211/0.5470487803356944/0.38698430251741356/","1/","no"
"5","86060700","6209/159/159/","1.8932584653588263E-17/0.5/0.5/","1/2/","no"
"0","88346600","60/64/64/","0.3480609631104339/0.32596951844478306/0.32596951844478306/","0/1/2/","no"
"1","88214700","375/51/123/","0.0015713480665859182/0.7984745723244749/0.19995407960893918/","1/","no"
"2","87617800","78/55/123/","0.3383383101475443/0.5101784661888974/0.15148322366355843/","1/","no"
"3","89463800","2474/968/348/","0.001930517422006714/0.14445590535169325/0.8536135772263/","2/","no"
"4","86551300","381/134/72/","0.010061297211833006/0.29656242849530806/0.693376274292859/","2/","no"
"5","88144000","6209/151/151/","2.4549866796766544E-18/0.5/0.5/","1/2/","no"
"0","87887800","50/98/95/","0.5543309022881765/0.21628248072067666/0.22938661699114682/","0/","no"
"1","91945800","79/50/375/","0.3611598070103885/0.6377510414703126/0.0010891515192989049/","1/","no"
"2","91217900","375/125/50/","0.0013867666464717017/0.18659409975040647/0.8120191336031218/","2/","no"
"3","86311200","952/136/64/","8.768243727615432E-7/0.2483011462986072/0.75169797687702/","2/","no"
"4","88338800","161/64/64/","0.10106427158122612/0.4494678642093869/0.4494678642093869/","1/2/","no"
"5","86159800","6209/82/82/","4.361795479471386E-33/0.5/0.5/","1/2/","no"
"0","89341400","50/72/72/","0.43492751460497875/0.2825362426975106/0.2825362426975106/","0/","no"
"1","87383700","151/50/50/","0.06455291308528079/0.4677235434573596/0.4677235434573596/","1/2/","no"
"2","88219200","136/123/68/","0.20464570790746167/0.24707354046152707/0.5482807516310114/","2/","no"
"3","87257200","159/79/78/","0.15288446938392028/0.4208770557522313/0.4262384748638484/","1/2/","no"
"4","91864300","83/61/151/","0.36233233104679397/0.5166680206871176/0.12099964826608854/","1/","no"
"5","87819700","6209/375/375/","9.130094319559866E-8/0.4999999543495284/0.4999999543495284/","1/2/","no"
"0","87508300","123/134/134/","0.35332912042333325/0.3233354397883334/0.3233354397883334/","0/1/2/","no"
"1","88297800","148/55/50/","0.07129948689673422/0.44160620355070024/0.48709430955256544/","1/2/","no"
"2","90019700","55/50/60/","0.33226792851542847/0.36649353185117217/0.30123853963339936/","0/1/2/","no"
"3","88178800","151/375/72/","0.25014809526117515/0.011629674437861365/0.7382222303009635/","2/","no"
"4","85884100","83/64/159/","0.3773412767343556/0.5054543428436431/0.11720438042200142/","1/","no"
"5","84320900","6209/2474/2474/","0.09954968789302766/0.4502251560534862/0.4502251560534862/","1/2/","no"
"0","91337000","98/64/64/","0.2286016207243285/0.3856991896378358/0.3856991896378358/","1/2/","no"
"1","89009100","148/55/50/","0.07129948689673422/0.44160620355070024/0.48709430955256544/","1/2/","no"
"2","88511200","151/123/123/","0.28517114692135614/0.35741442653932187/0.35741442653932187/","1/2/","no"
"3","87940200","2474/968/348/","0.001930517422006714/0.14445590535169325/0.8536135772263/","2/","no"
"4","86835700","161/61/61/","0.09062310707911123/0.4546884464604444/0.4546884464604444/","1/2/","no"
"5","86242800","6209/79/79/","2.637274457067477E-34/0.5/0.5/","1/2/","no"
"0","89388000","233/64/64/","0.035807030950215/0.48209648452489245/0.48209648452489245/","1/2/","no"
"1","86742000","151/50/375/","0.12109531421480263/0.8774062509898503/0.0014984347953470748/","1/","no"
"2","89020100","82/50/123/","0.30116844791888714/0.5640374873632708/0.13479406471784208/","1/","no"
"3","85397900","2474/968/348/","0.001930517422006714/0.14445590535169325/0.8536135772263/","2/","no"
"4","85385500","381/72/72/","0.007203033705674803/0.49639848314716256/0.49639848314716256/","1/2/","no"
"5","86395100","6209/159/159/","1.8932584653588263E-17/0.5/0.5/","1/2/","no"
"0","88678900","50/72/72/","0.43492751460497875/0.2825362426975106/0.2825362426975106/","0/","no"
"1","87484100","354/123/72/","0.013834557644747026/0.32752133589872084/0.658644106456532/","2/","no"
"2","88321800","79/60/50/","0.23712014872492218/0.34416320875963685/0.41871664251544105/","1/2/","no"
"3","86636600","159/968/348/","0.7614613563294892/0.004850051988987395/0.23368859168152345/","0/","no"
"4","88145500","161/55/55/","0.07004460798425771/0.46497769600787114/0.46497769600787114/","1/2/","no"
"5","85948200","6209/151/151/","2.4549866796766544E-18/0.5/0.5/","1/2/","no"
"0","88725300","50/106/106/","0.599862454605769/0.20006877269711548/0.20006877269711548/","0/","yes"
"1","91978400","61/50/54/","0.2951738843384885/0.3662260975848342/0.33860001807667717/","0/1/2/","yes"
"2","91164500","159/123/50/","0.0869431320876479/0.1761148966126856/0.7369419712996667/","2/","yes"
"3","88216400","2474/952/952/","0.0919370926066615/0.45403145369666925/0.45403145369666925/","1/2/","yes"
"4","91464900","83/65/65/6209/","0.27570357443347826/0.36214821278326087/0.36214821278326087/1.3490194544068837E-41/","1/2/","yes"
"5","91542000","6209/151/151/2474/148/","7.286546835179615E-19/0.3310887219272215/0.3310887219272215/5.610881400941318E-8/0.3378225000367429/","1/2/4/","yes"
