Domain,Problem name,BACC average standard,BACC stdev standard,BACC average not use,BACC stdev not use,BACC average use,BACC stdev use,BACCDROP,BACC improvement,Recall average standard,Recall stdev standard,Recall average not use,Recall stdev not use,Recall average use,Recall stdev use,Recall DROP,Recall improvement,Precision average standard,Precision stdev standard,Precision average not use,Precision stdev not use,Precision average use,Precision stdev use,Precision DROP,Precision improvement
rslt_use_grd_ol\ferry,p06,0.7821428571428571,0.28182249993093367,0.6598214285714287,0.2841830009727001,0.6535714285714287,0.27278617370423175,0.12232142857142847,-0.006249999999999978,0.6625,0.47584036255125667,0.4375,0.49920823386588253,0.5,0.5031546054266276,0.22499999999999998,0.0625,0.56875,0.44822963994651477,0.36875,0.44822963994651477,0.271875,0.31815212053400066,0.19999999999999996,-0.09687500000000004
