"Real_Goal","Time","Cost","Prob","Results","Relearn Flag"
"0","110210000","50/561/50/95/95/","0.3536492175573556/1.5743899341641917E-5/0.3536492175573556/0.14634291049297357/0.14634291049297357/","0/2/","no"
"1","104312500","216/3989/54/54/529/","0.02561345004065116/4.1292066849585767E-32/0.4871500327907899/0.4871500327907899/8.648437776908005E-5/","2/3/","no"
"2","102021200","94/4028/54/61/182/","0.19633080015919585/1.6946834395109648E-32/0.40629265284777544/0.35773804206578264/0.039638504927246174/","2/3/","no"
"3","100362000","193/502/157/68/68/","0.06694918513453868/7.60083511066515E-4/0.11280639505915978/0.4097421681476175/0.4097421681476175/","3/4/","no"
"4","98883100","214/3989/502/50/60/","0.021548392678423067/1.5385359274380714E-34/7.602009274230547E-5/0.5369943121696308/0.4413812750592039/","3/4/","no"
"5","99659300","80/231/571/51/51/","0.21986886387254598/0.012051451890025612/1.7434986084613553E-5/0.3840311246256719/0.3840311246256719/","3/4/","no"
"6","98474600","109/60/95/95/227/","0.1696836626891228/0.3788781253650503/0.2134588539622278/0.2134588539622278/0.024520504021371372/","1/","no"
"7","104739600","83/228/107/1468/1468/","0.5182855016192705/0.09223464098416602/0.3894797857970161/3.579977368440513E-8/3.579977368440513E-8/","0/","no"
"0","99136900","50/561/50/95/95/","0.3536492175573556/1.5743899341641917E-5/0.3536492175573556/0.14634291049297357/0.14634291049297357/","0/2/","no"
"1","98119000","1551/79/228/3989/1535/","8.836754511260859E-9/0.8655880603825874/0.13441191998742183/5.142430776660331E-22/1.0793236333238367E-8/","1/","no"
"2","101165900","103/160/83/50/157/","0.16719386156421917/0.05468048753806031/0.24747531745698198/0.4726568611539972/0.05799347228674126/","3/","no"
"3","98524900","55/565/68/157/3989/","0.5115774647793435/5.671912424055588E-5/0.40559542112589814/0.0827703949705177/1.5838864798331782E-31/","0/","no"
"4","99422500","206/10317/565/50/60/","0.025117497217177442/1.9905194747760266E-88/2.2023372951057185E-5/0.5350649989998361/0.43979548041003547/","3/4/","no"
"5","101831700","55/968/134/50/50/","0.29252867793780524/4.914118948000081E-9/0.06214952022236293/0.32266089846285645/0.32266089846285645/","0/3/4/","no"
"6","97337500","109/561/95/95/60/","0.17393066685778744/1.0527499924534068E-4/0.21880150527142816/0.21880150527142816/0.38836104760011086/","4/","no"
"7","101980500","108/571/1468/157/79/","0.33534798244365993/0.0010280550809179494/1.3883197614370115E-8/0.18175665759597717/0.4818672909962474/","4/","no"
"0","105391400","60/98/233/61/1366/","0.387783938899209/0.20799156091218693/0.022745850934123762/0.38147864905930895/1.951713903457421E-10/","0/3/","no"
"1","98610600","103/4028/214/50/157/","0.23324682837953087/8.793703061928179E-35/0.02645980142367081/0.6593885250604655/0.08090484513633281/","3/","no"
