"Real_Goal","Time","Cost","Prob","Results","Relearn Flag"
"0","96038100","50/134/348/","0.8364593744578988/0.16111511824244368/0.0024255072996576975/","0/","no"
"1","99063800","508/502/113/","0.029387825568031586/0.03097598017879915/0.9396361942531692/","2/","no"
"2","94372700","25963/4028/50/","2.1668323098208784E-221/1.3336148155022567E-34/1.0/","2/","no"
"3","92859400","25963/1484/60/","3.8148370144515104E-185/7.273035394921734E-11/0.9999999999272696/","2/","no"
"4","92437100","3989/529/502/","5.006643244683382E-4/0.4863401230044942/0.5131592126710374/","1/2/","no"
"5","90809700","104/247/2111/","0.7960690938711017/0.20393090215037463/3.978523724924813E-9/","0/","no"
"0","93869000","79/529/1468/","0.9964063688140339/0.0035936024782559865/2.8707710153686096E-8/","0/","no"
"1","92167300","160/50/113/","0.08225573970176424/0.7110166988228589/0.20672756147537688/","1/","no"
"2","90254300","25963/4028/50/","2.1668323098208784E-221/1.3336148155022567E-34/1.0/","2/","no"
"3","94126800","80/571/1468/","0.9976750124167567/0.0023249515249937763/3.605824952680693E-8/","0/","no"
"4","92567400","98/508/157/","0.6381890165304805/0.010147428891404759/0.3516635545781146/","0/","no"
"5","93608400","104/247/2111/","0.7960690938711017/0.20393090215037463/3.978523724924813E-9/","0/","no"
"0","91363700","79/565/1468/","0.9977056013737827/0.002294369881074706/2.8745142664070283E-8/","0/","no"
"1","93124100","89/157/1468/","0.6803879174029568/0.3196119317974982/1.5079954495461297E-7/","0/","no"
"2","96652600","185/94/51/","0.050222998489618725/0.28901340150539173/0.6607636000049895/","2/","no"
"3","91818000","69/231/1468/","0.910053283348997/0.08994671474825437/1.9027485063648945E-9/","0/","no"
"4","94247300","1535/565/502/","0.06379495075477769/0.43882621491548846/0.4973788343297339/","1/2/","no"
"5","95556800","133/274/5922/","0.7412045795810455/0.2587954204189546/1.2816465565741886E-19/","0/","no"
"0","92299900","83/107/1484/","0.5709465782720499/0.4290533891304769/3.259747321021102E-8/","0/","no"
"1","92392000","508/502/113/","0.029387825568031586/0.03097598017879915/0.9396361942531692/","2/","no"
"2","91199000","25963/4028/50/","2.1668323098208784E-221/1.3336148155022567E-34/1.0/","2/","no"
"3","92376500","69/571/502/","0.997181113523161/7.660589457959851E-4/0.002052827531043037/","0/","no"
"4","93032900","61/80/157/","0.513177179293561/0.37772618369833516/0.1090966370081039/","0/","no"
"5","97430700","133/697/5922/","0.9853557535692337/0.01464424643076634/1.7038181405684184E-19/","0/","no"
"0","97969700","89/3989/1468/","0.9999997783624492/1.5155572784959572E-19/2.2163755068927952E-7/","0/","no"
"1","91198800","6209/952/54/","2.5032216605828002E-49/8.11251503672963E-8/0.9999999188748497/","2/","no"
"2","94752800","25963/4028/79/","3.048038022013335E-141/3.648704035828439E-22/1.0/","2/","no"
"3","91979600","25963/1484/89/","1.3968889003832752E-125/1.855391018368328E-7/0.9999998144608981/","2/","no"
"4","93404100","101165/15809/79/","0.0/4.044338482121935E-86/1.0/","2/","no"
"5","89789800","133/697/5922/","0.9853557535692337/0.01464424643076634/1.7038181405684184E-19/","0/","no"
"0","89625000","50/89/1468/","0.6823745586945594/0.3176254413048664/5.740280488298902E-13/","0/","no"
"1","94155300","83/203/1468/","0.8066785852494917/0.19332135903042608/5.5720082266939805E-8/","0/","no"
"2","92590800","25963/90/50/","1.4877667279956955E-221/0.31339092496794/0.68660907503206/","2/","no"
"3","94731600","25963/1484/60/","3.8148370144515104E-185/7.273035394921734E-11/0.9999999999272696/","2/","no"
"4","92398200","3989/529/203/","7.244277992933003E-9/0.16825583873521469/0.8317441540205073/","2/","no"
"5","90917100","25963/1484/565/","2.7154225740886706E-20/0.1646986783203527/0.8353013216796473/","2/","no"
"0","93787800","79/1535/1468/","0.9999999587195019/1.2469252271014015E-8/2.8811245960608102E-8/","0/","no"
"1","95057500","83/157/1468/","0.7070195044162988/0.29298044674741663/4.88362845757495E-8/","0/","no"
"2","92969500","25963/4028/79/","3.048038022013335E-141/3.648704035828439E-22/1.0/","2/","no"
"3","92517500","69/113/1468/","0.6521654665447161/0.3478345320917299/1.3635540798272651E-9/","0/","no"
"4","93193000","571/206/157/","0.040298366846549/0.40603425400384746/0.5536673791496035/","2/","no"
"5","91911100","104/247/2111/","0.7960690938711017/0.20393090215037463/3.978523724924813E-9/","0/","no"
"0","90371600","79/182/1468/","0.7837237199578994/0.2162762574620429/2.258005779298582E-8/","0/","no"
"1","96004600","83/203/1468/","0.8066785852494917/0.19332135903042608/5.5720082266939805E-8/","0/","no"
"2","92501300","25963/4028/50/","2.1668323098208784E-221/1.3336148155022567E-34/1.0/","2/","no"
"3","90994900","25963/1484/60/","3.8148370144515104E-185/7.273035394921734E-11/0.9999999999272696/","2/","no"
"4","92722800","69/80/157/","0.467497779642028/0.3995151720754067/0.13298704828256536/","0/1/","no"
"5","91471900","133/274/5922/","0.7412045795810455/0.2587954204189546/1.2816465565741886E-19/","0/","no"
"0","92767300","97/1535/1468/","0.9999987359177432/4.24026174275409E-7/8.400560825053535E-7/","0/","no"
"1","93238600","25963/3989/83/","1.5701393383508222E-134/6.3871422930584505E-21/1.0/","2/","no"
"2","91189300","25963/4028/50/","2.1668323098208784E-221/1.3336148155022567E-34/1.0/","2/","no"
"3","93642300","25963/160/182/","1.3320503394376138E-70/0.5341084341302113/0.46589156586978875/","1/2/","no"
"4","93260800","1484/90/54/","3.361954484625223E-12/0.3419659618034111/0.6580340381932269/","2/","no"
"5","97035200","112/226/2178/","0.7327949392853298/0.2672050523066113/8.408058780707022E-9/","0/","no"
"0","98148500","79/565/1468/","0.9977056013737827/0.002294369881074706/2.8745142664070283E-8/","0/","yes"
"1","101382900","508/50/113/","9.749470309590963E-5/0.7746682918287902/0.22523421346811387/","1/","yes"
"2","95685000","241/4028/50/","0.023087673747034156/1.3028247517377293E-34/0.9769123262529659/","2/","yes"
"3","97444200","241/1484/228/","0.48477728469776626/0.00212919075522802/0.5130935245470057/","0/2/","yes"
"4","100412800","61/80/239/78/","0.39171397334009633/0.28832268896825924/0.022188278893463535/0.2977750587981809/","0/","yes"
"5","105062400","133/274/901/318/272/","0.5106647634479146/0.17830124879199907/0.001655942032984052/0.12839562529579843/0.18098242043130405/","0/","yes"
