Domain,Problem name,BACC average standard,BACC stdev standard,BACC average not use,BACC stdev not use,BACC average use,BACC stdev use,BACCDROP,BACC improvement,Recall average standard,Recall stdev standard,Recall average not use,Recall stdev not use,Recall average use,Recall stdev use,Recall DROP,Recall improvement,Precision average standard,Precision stdev standard,Precision average not use,Precision stdev not use,Precision average use,Precision stdev use,Precision DROP,Precision improvement
rslt_use_sud_ol\driverlog,p05,1.0,0.0,0.7,0.30253169045376643,0.7133333333333332,0.2473360896491611,0.30000000000000004,0.013333333333333197,1.0,0.0,0.5,0.5042194840896107,0.8166666666666667,0.39020492949942304,0.5,0.31666666666666665,1.0,0.0,0.5,0.5042194840896107,0.3694444444444444,0.3096709672739425,0.5,-0.1305555555555556
