Real_Goal,Results,BACC,Precision,Recall
0,0/1/,0.9444444444444444,0.5,1.0
1,0/1/,0.9444444444444444,0.5,1.0
2,3/,0.4444444444444444,0.0,0.0
3,3/,1.0,1.0,1.0
4,2/3/4/5/6/,0.7777777777777778,0.2,1.0
5,5/,1.0,1.0,1.0
6,2/3/4/5/6/,0.7777777777777778,0.2,1.0
7,2/3/4/5/6/,0.2222222222222222,0.0,0.0
8,6/,0.4444444444444444,0.0,0.0
9,6/,0.4444444444444444,0.0,0.0
0,0/1/2/6/,0.8333333333333333,0.25,1.0
1,1/,1.0,1.0,1.0
2,3/,0.4444444444444444,0.0,0.0
3,3/,1.0,1.0,1.0
4,2/4/6/,0.8888888888888888,0.3333333333333333,1.0
5,2/3/4/5/6/,0.7777777777777778,0.2,1.0
6,2/3/4/5/6/,0.7777777777777778,0.2,1.0
7,2/3/4/5/6/,0.2222222222222222,0.0,0.0
8,2/3/4/5/6/,0.2222222222222222,0.0,0.0
9,4/5/6/,0.3333333333333333,0.0,0.0
0,0/1/,0.9444444444444444,0.5,1.0
1,0/1/,0.9444444444444444,0.5,1.0
2,3/,0.4444444444444444,0.0,0.0
3,3/,1.0,1.0,1.0
4,2/3/4/5/6/,0.7777777777777778,0.2,1.0
5,2/3/4/5/6/,0.7777777777777778,0.2,1.0
6,2/3/4/5/6/,0.7777777777777778,0.2,1.0
7,6/,0.4444444444444444,0.0,0.0
8,2/3/4/5/6/,0.2222222222222222,0.0,0.0
9,2/3/4/5/6/,0.2222222222222222,0.0,0.0
0,0/1/,0.9444444444444444,0.5,1.0
1,4/5/6/,0.3333333333333333,0.0,0.0
2,3/,0.4444444444444444,0.0,0.0
3,3/,1.0,1.0,1.0
4,6/,0.4444444444444444,0.0,0.0
5,2/3/4/5/6/,0.7777777777777778,0.2,1.0
6,2/4/6/,0.8888888888888888,0.3333333333333333,1.0
7,2/3/4/5/6/,0.2222222222222222,0.0,0.0
8,6/,0.4444444444444444,0.0,0.0
9,2/3/4/5/6/,0.2222222222222222,0.0,0.0
0,0/1/,0.9444444444444444,0.5,1.0
1,0/1/,0.9444444444444444,0.5,1.0
2,3/,0.4444444444444444,0.0,0.0
3,2/3/,0.9444444444444444,0.5,1.0
4,2/3/4/5/6/,0.7777777777777778,0.2,1.0
5,6/,0.4444444444444444,0.0,0.0
6,2/3/4/5/6/,0.7777777777777778,0.2,1.0
7,2/3/4/5/6/,0.2222222222222222,0.0,0.0
8,2/3/4/5/6/,0.2222222222222222,0.0,0.0
9,4/,0.4444444444444444,0.0,0.0
0,0/1/,0.9444444444444444,0.5,1.0
1,0/1/,0.9444444444444444,0.5,1.0
2,3/,0.4444444444444444,0.0,0.0
3,3/,1.0,1.0,1.0
4,2/3/4/5/6/,0.7777777777777778,0.2,1.0
5,2/3/4/5/6/,0.7777777777777778,0.2,1.0
6,2/4/6/,0.8888888888888888,0.3333333333333333,1.0
7,2/4/6/,0.3333333333333333,0.0,0.0
8,2/3/4/5/6/,0.2222222222222222,0.0,0.0
9,2/3/4/5/6/,0.2222222222222222,0.0,0.0
0,2/4/5/6/,0.2777777777777778,0.0,0.0
1,0/1/,0.9444444444444444,0.5,1.0
2,3/,0.4444444444444444,0.0,0.0
3,3/,1.0,1.0,1.0
4,2/3/4/5/6/,0.7777777777777778,0.2,1.0
5,2/3/4/5/6/,0.7777777777777778,0.2,1.0
6,2/3/4/5/6/,0.7777777777777778,0.2,1.0
7,6/,0.4444444444444444,0.0,0.0
8,2/3/4/5/6/,0.2222222222222222,0.0,0.0
9,2/3/4/5/6/,0.2222222222222222,0.0,0.0
0,0/1/,0.9444444444444444,0.5,1.0
1,0/,0.4444444444444444,0.0,0.0
2,3/,0.4444444444444444,0.0,0.0
3,3/,1.0,1.0,1.0
4,2/3/4/5/6/,0.7777777777777778,0.2,1.0
5,2/3/4/5/6/,0.7777777777777778,0.2,1.0
6,2/3/4/5/6/,0.7777777777777778,0.2,1.0
7,5/,0.4444444444444444,0.0,0.0
8,6/,0.4444444444444444,0.0,0.0
9,2/3/4/5/6/,0.2222222222222222,0.0,0.0
0,1/,0.4444444444444444,0.0,0.0
1,4/6/,0.3888888888888889,0.0,0.0
2,3/,0.4444444444444444,0.0,0.0
3,3/,1.0,1.0,1.0
4,2/3/4/5/6/,0.7777777777777778,0.2,1.0
5,2/4/6/,0.3333333333333333,0.0,0.0
6,2/3/4/5/6/,0.7777777777777778,0.2,1.0
7,2/4/6/,0.3333333333333333,0.0,0.0
8,2/3/4/5/6/,0.2222222222222222,0.0,0.0
9,2/3/4/5/6/,0.2222222222222222,0.0,0.0
0,0/1/,0.9444444444444444,0.5,1.0
1,0/,0.4444444444444444,0.0,0.0
2,3/,0.4444444444444444,0.0,0.0
3,3/,1.0,1.0,1.0
4,5/,0.4444444444444444,0.0,0.0
5,2/3/4/5/6/,0.7777777777777778,0.2,1.0
6,2/3/4/5/6/,0.7777777777777778,0.2,1.0
7,2/3/4/6/,0.2777777777777778,0.0,0.0
8,2/3/4/5/6/,0.2222222222222222,0.0,0.0
9,4/8/,0.3888888888888889,0.0,0.0
