Real_Goal,Results,BACC,Precision,Recall
0,1/,0.4444444444444444,0.0,0.0
1,0/1/6/,0.8888888888888888,0.3333333333333333,1.0
2,3/6/,0.3888888888888889,0.0,0.0
3,3/6/,0.9444444444444444,0.5,1.0
4,2/3/4/5/6/,0.7777777777777778,0.2,1.0
5,2/3/4/6/,0.2777777777777778,0.0,0.0
6,2/3/4/5/6/,0.7777777777777778,0.2,1.0
7,2/3/4/5/6/,0.2222222222222222,0.0,0.0
8,2/3/4/5/6/,0.2222222222222222,0.0,0.0
9,2/3/4/5/6/,0.2222222222222222,0.0,0.0
0,1/,0.4444444444444444,0.0,0.0
1,0/1/,0.9444444444444444,0.5,1.0
2,3/6/,0.3888888888888889,0.0,0.0
3,3/6/,0.9444444444444444,0.5,1.0
4,2/3/4/5/6/,0.7777777777777778,0.2,1.0
5,4/,0.4444444444444444,0.0,0.0
6,2/3/4/5/6/,0.7777777777777778,0.2,1.0
7,4/6/,0.3888888888888889,0.0,0.0
8,4/,0.4444444444444444,0.0,0.0
9,5/,0.4444444444444444,0.0,0.0
0,1/,0.4444444444444444,0.0,0.0
1,2/3/4/5/6/,0.2222222222222222,0.0,0.0
2,3/6/,0.3888888888888889,0.0,0.0
3,3/6/,0.9444444444444444,0.5,1.0
4,2/3/4/6/,0.8333333333333333,0.25,1.0
5,2/3/4/5/6/,0.7777777777777778,0.2,1.0
6,4/6/,0.9444444444444444,0.5,1.0
7,2/3/4/5/6/,0.2222222222222222,0.0,0.0
8,2/3/4/6/,0.2777777777777778,0.0,0.0
9,2/3/5/,0.3333333333333333,0.0,0.0
0,0/1/,0.9444444444444444,0.5,1.0
1,0/1/,0.9444444444444444,0.5,1.0
2,3/6/,0.3888888888888889,0.0,0.0
3,3/6/,0.9444444444444444,0.5,1.0
4,2/3/4/5/6/,0.7777777777777778,0.2,1.0
5,4/6/,0.3888888888888889,0.0,0.0
6,2/3/4/6/,0.8333333333333333,0.25,1.0
7,2/3/4/5/6/,0.2222222222222222,0.0,0.0
8,5/,0.4444444444444444,0.0,0.0
9,5/,0.4444444444444444,0.0,0.0
0,0/,1.0,1.0,1.0
1,0/1/,0.9444444444444444,0.5,1.0
2,3/6/,0.3888888888888889,0.0,0.0
3,3/,1.0,1.0,1.0
4,2/3/4/5/6/,0.7777777777777778,0.2,1.0
5,2/3/4/5/6/,0.7777777777777778,0.2,1.0
6,2/3/4/5/6/,0.7777777777777778,0.2,1.0
7,2/3/4/6/,0.2777777777777778,0.0,0.0
8,3/,0.4444444444444444,0.0,0.0
9,2/3/4/5/6/,0.2222222222222222,0.0,0.0
0,0/1/,0.9444444444444444,0.5,1.0
1,4/,0.4444444444444444,0.0,0.0
2,3/6/,0.3888888888888889,0.0,0.0
3,3/6/,0.9444444444444444,0.5,1.0
4,2/3/4/5/6/,0.7777777777777778,0.2,1.0
5,2/3/4/5/6/,0.7777777777777778,0.2,1.0
6,6/,1.0,1.0,1.0
7,2/3/4/5/6/,0.2222222222222222,0.0,0.0
8,2/5/,0.3888888888888889,0.0,0.0
9,3/5/,0.3888888888888889,0.0,0.0
0,1/,0.4444444444444444,0.0,0.0
1,1/,1.0,1.0,1.0
2,3/6/,0.3888888888888889,0.0,0.0
3,3/6/,0.9444444444444444,0.5,1.0
4,2/3/4/6/,0.8333333333333333,0.25,1.0
5,2/3/4/5/6/,0.7777777777777778,0.2,1.0
6,2/3/4/6/,0.8333333333333333,0.25,1.0
7,2/3/4/5/6/,0.2222222222222222,0.0,0.0
8,2/3/4/6/,0.2777777777777778,0.0,0.0
9,2/3/4/5/6/,0.2222222222222222,0.0,0.0
0,0/1/,0.9444444444444444,0.5,1.0
1,0/1/,0.9444444444444444,0.5,1.0
2,3/6/,0.3888888888888889,0.0,0.0
3,3/,1.0,1.0,1.0
4,2/3/4/6/,0.8333333333333333,0.25,1.0
5,2/3/4/5/6/,0.7777777777777778,0.2,1.0
6,2/3/4/6/,0.8333333333333333,0.25,1.0
7,2/3/4/5/6/,0.2222222222222222,0.0,0.0
8,2/3/4/5/6/,0.2222222222222222,0.0,0.0
9,5/,0.4444444444444444,0.0,0.0
0,0/1/,0.9444444444444444,0.5,1.0
1,2/3/4/6/,0.2777777777777778,0.0,0.0
2,3/6/,0.3888888888888889,0.0,0.0
3,3/6/,0.9444444444444444,0.5,1.0
4,2/3/4/5/6/,0.7777777777777778,0.2,1.0
5,2/3/4/5/6/,0.7777777777777778,0.2,1.0
6,2/3/4/5/6/,0.7777777777777778,0.2,1.0
7,2/3/4/5/6/,0.2222222222222222,0.0,0.0
8,2/5/,0.3888888888888889,0.0,0.0
9,3/5/,0.3888888888888889,0.0,0.0
0,0/1/,0.9444444444444444,0.5,1.0
1,0/1/,0.9444444444444444,0.5,1.0
2,3/6/,0.3888888888888889,0.0,0.0
3,3/6/,0.9444444444444444,0.5,1.0
4,3/4/5/6/,0.8333333333333333,0.25,1.0
5,2/5/6/,0.8888888888888888,0.3333333333333333,1.0
6,2/3/4/5/6/,0.7777777777777778,0.2,1.0
7,6/,0.4444444444444444,0.0,0.0
8,2/3/4/5/6/7/,0.16666666666666666,0.0,0.0
9,2/3/4/5/6/7/,0.16666666666666666,0.0,0.0
