Domain,Problem name,BACC average standard,BACC stdev standard,BACC average not use,BACC stdev not use,BACC average use,BACC stdev use,BACCDROP,BACC improvement,Recall average standard,Recall stdev standard,Recall average not use,Recall stdev not use,Recall average use,Recall stdev use,Recall DROP,Recall improvement,Precision average standard,Precision stdev standard,Precision average not use,Precision stdev not use,Precision average use,Precision stdev use,Precision DROP,Precision improvement
rslt_use_oc_ol\sokoban,p05,0.8166666666666667,0.2700700892497069,0.635,0.2984848745564556,0.675,0.26783817527677645,0.18166666666666664,0.040000000000000036,0.7166666666666667,0.45441960250548497,0.4,0.49403218175557095,0.6833333333333333,0.46910179830729837,0.31666666666666665,0.2833333333333333,0.6583333333333333,0.44618597120926473,0.39166666666666666,0.487919021715092,0.33388888888888885,0.3259343611588923,0.26666666666666666,-0.05777777777777782
