Real_Goal,Results,BACC,Precision,Recall
0,0/5/,0.9166666666666667,0.5,1.0
1,1/4/6/,0.8333333333333333,0.3333333333333333,1.0
2,2/,1.0,1.0,1.0
3,3/,1.0,1.0,1.0
4,3/,0.4166666666666667,0.0,0.0
5,0/5/,0.9166666666666667,0.5,1.0
6,1/4/6/,0.8333333333333333,0.3333333333333333,1.0
0,3/,0.4166666666666667,0.0,0.0
1,1/2/3/4/6/,0.6666666666666666,0.2,1.0
2,2/,1.0,1.0,1.0
3,3/,1.0,1.0,1.0
4,0/5/,0.3333333333333333,0.0,0.0
5,3/,0.4166666666666667,0.0,0.0
6,1/4/6/,0.8333333333333333,0.3333333333333333,1.0
0,0/5/,0.9166666666666667,0.5,1.0
1,1/4/6/,0.8333333333333333,0.3333333333333333,1.0
2,2/,1.0,1.0,1.0
3,3/,1.0,1.0,1.0
4,0/5/,0.3333333333333333,0.0,0.0
5,0/5/,0.9166666666666667,0.5,1.0
6,3/,0.4166666666666667,0.0,0.0
0,0/5/,0.9166666666666667,0.5,1.0
1,1/4/6/,0.8333333333333333,0.3333333333333333,1.0
2,1/3/4/6/,0.16666666666666666,0.0,0.0
3,3/,1.0,1.0,1.0
4,1/4/6/,0.8333333333333333,0.3333333333333333,1.0
5,0/5/,0.9166666666666667,0.5,1.0
6,3/,0.4166666666666667,0.0,0.0
0,0/5/,0.9166666666666667,0.5,1.0
1,1/4/6/,0.8333333333333333,0.3333333333333333,1.0
2,1/2/4/6/,0.75,0.25,1.0
3,3/,1.0,1.0,1.0
4,0/5/,0.3333333333333333,0.0,0.0
5,0/5/,0.9166666666666667,0.5,1.0
6,3/,0.4166666666666667,0.0,0.0
0,0/5/,0.9166666666666667,0.5,1.0
1,1/4/6/,0.8333333333333333,0.3333333333333333,1.0
2,0/2/5/,0.8333333333333333,0.3333333333333333,1.0
3,3/,1.0,1.0,1.0
4,3/,0.4166666666666667,0.0,0.0
5,0/5/,0.9166666666666667,0.5,1.0
6,3/,0.4166666666666667,0.0,0.0
0,0/5/,0.9166666666666667,0.5,1.0
1,0/1/4/5/6/,0.6666666666666666,0.2,1.0
2,2/,1.0,1.0,1.0
3,3/,1.0,1.0,1.0
4,1/4/6/,0.8333333333333333,0.3333333333333333,1.0
5,3/,0.4166666666666667,0.0,0.0
6,1/3/4/6/,0.75,0.25,1.0
0,0/5/,0.9166666666666667,0.5,1.0
1,1/2/4/6/,0.75,0.25,1.0
2,2/,1.0,1.0,1.0
3,3/,1.0,1.0,1.0
4,0/5/,0.3333333333333333,0.0,0.0
5,3/,0.4166666666666667,0.0,0.0
6,3/,0.4166666666666667,0.0,0.0
0,0/2/5/,0.8333333333333333,0.3333333333333333,1.0
1,0/1/4/5/6/,0.6666666666666666,0.2,1.0
2,2/,1.0,1.0,1.0
3,3/,1.0,1.0,1.0
4,1/4/6/,0.8333333333333333,0.3333333333333333,1.0
5,0/5/,0.9166666666666667,0.5,1.0
6,1/4/6/,0.8333333333333333,0.3333333333333333,1.0
0,0/5/,0.9166666666666667,0.5,1.0
1,1/4/6/,0.8333333333333333,0.3333333333333333,1.0
2,2/,1.0,1.0,1.0
3,3/,1.0,1.0,1.0
4,3/,0.4166666666666667,0.0,0.0
5,3/,0.4166666666666667,0.0,0.0
6,5/,0.4166666666666667,0.0,0.0
