Real_Goal,Results,BACC,Precision,Recall
0,5/,0.45454545454545453,0.0,0.0
1,1/,1.0,1.0,1.0
2,2/,1.0,1.0,1.0
3,3/9/10/,0.9090909090909092,0.3333333333333333,1.0
4,4/,1.0,1.0,1.0
5,5/,1.0,1.0,1.0
6,6/10/,0.9545454545454546,0.5,1.0
7,7/,1.0,1.0,1.0
8,8/11/,0.9545454545454546,0.5,1.0
9,3/9/10/,0.9090909090909092,0.3333333333333333,1.0
10,0/3/6/9/10/,0.8181818181818181,0.2,1.0
11,0/5/8/10/11/,0.8181818181818181,0.2,1.0
0,5/,0.45454545454545453,0.0,0.0
1,1/,1.0,1.0,1.0
2,2/,1.0,1.0,1.0
3,3/9/10/,0.9090909090909092,0.3333333333333333,1.0
4,4/,1.0,1.0,1.0
5,5/8/11/,0.9090909090909092,0.3333333333333333,1.0
6,6/10/,0.9545454545454546,0.5,1.0
7,7/,1.0,1.0,1.0
8,8/11/,0.9545454545454546,0.5,1.0
9,3/9/10/,0.9090909090909092,0.3333333333333333,1.0
10,0/3/6/9/10/,0.8181818181818181,0.2,1.0
11,1/,0.45454545454545453,0.0,0.0
0,0/10/,0.9545454545454546,0.5,1.0
1,1/,1.0,1.0,1.0
2,2/,1.0,1.0,1.0
3,3/9/10/,0.9090909090909092,0.3333333333333333,1.0
4,4/,1.0,1.0,1.0
5,5/,1.0,1.0,1.0
6,6/10/,0.9545454545454546,0.5,1.0
7,7/,1.0,1.0,1.0
8,8/11/,0.9545454545454546,0.5,1.0
9,3/9/10/,0.9090909090909092,0.3333333333333333,1.0
10,0/3/6/9/10/,0.8181818181818181,0.2,1.0
11,0/5/8/10/11/,0.8181818181818181,0.2,1.0
0,0/10/,0.9545454545454546,0.5,1.0
1,1/,1.0,1.0,1.0
2,2/,1.0,1.0,1.0
3,3/9/10/,0.9090909090909092,0.3333333333333333,1.0
4,4/,1.0,1.0,1.0
5,5/,1.0,1.0,1.0
6,6/10/,0.9545454545454546,0.5,1.0
7,7/,1.0,1.0,1.0
8,8/11/,0.9545454545454546,0.5,1.0
9,3/9/10/,0.9090909090909092,0.3333333333333333,1.0
10,0/3/6/9/10/,0.8181818181818181,0.2,1.0
11,0/5/8/10/11/,0.8181818181818181,0.2,1.0
0,0/10/,0.9545454545454546,0.5,1.0
1,1/,1.0,1.0,1.0
2,2/,1.0,1.0,1.0
3,3/9/10/,0.9090909090909092,0.3333333333333333,1.0
4,4/,1.0,1.0,1.0
5,5/8/11/,0.9090909090909092,0.3333333333333333,1.0
6,6/10/,0.9545454545454546,0.5,1.0
7,7/,1.0,1.0,1.0
8,8/11/,0.9545454545454546,0.5,1.0
9,3/9/10/,0.9090909090909092,0.3333333333333333,1.0
