"Real_Goal","Time","Cost","Prob","Results","Relearn Flag"
"0","92467100","50/134/348/","0.8364593744578988/0.16111511824244368/0.0024255072996576975/","0/","no"
"1","101599800","508/502/113/","0.029387825568031586/0.03097598017879915/0.9396361942531692/","2/4/5/","no"
"2","97361300","25963/4028/50/","2.1668323098208784E-221/1.3336148155022567E-34/1.0/","2/4/5/","no"
"3","91506900","25963/1484/60/","3.8148370144515104E-185/7.273035394921734E-11/0.9999999999272696/","2/4/5/","no"
"4","95175800","3989/529/502/","5.006643244683382E-4/0.4863401230044942/0.5131592126710374/","1/2/3/4/5/","no"
"5","91351900","104/247/2111/","0.7960690938711017/0.20393090215037463/3.978523724924813E-9/","0/","no"
"0","91907200","79/529/1468/","0.9964063688140339/0.0035936024782559865/2.8707710153686096E-8/","0/","no"
"1","93506100","160/50/113/","0.08225573970176424/0.7110166988228589/0.20672756147537688/","1/3/","no"
"2","99789900","25963/4028/50/","2.1668323098208784E-221/1.3336148155022567E-34/1.0/","2/4/5/","no"
"3","92150000","80/571/1468/","0.9976750124167567/0.0023249515249937763/3.605824952680693E-8/","0/","no"
"4","92169900","98/508/157/","0.6381890165304805/0.010147428891404759/0.3516635545781146/","0/","no"
"5","90936300","104/247/2111/","0.7960690938711017/0.20393090215037463/3.978523724924813E-9/","0/","no"
"0","92467100","79/565/1468/","0.9977056013737827/0.002294369881074706/2.8745142664070283E-8/","0/","no"
"1","90500600","89/157/1468/","0.6803879174029568/0.3196119317974982/1.5079954495461297E-7/","0/","no"
"2","93313400","185/94/51/","0.050222998489618725/0.28901340150539173/0.6607636000049895/","2/4/5/","no"
"3","89899700","69/231/1468/","0.910053283348997/0.08994671474825437/1.9027485063648945E-9/","0/","no"
"4","92420800","1535/565/502/","0.06379495075477769/0.43882621491548846/0.4973788343297339/","1/2/3/4/5/","no"
"5","92968800","133/274/5922/","0.7412045795810455/0.2587954204189546/1.2816465565741886E-19/","0/","no"
"0","94580600","83/107/1484/","0.5709465782720499/0.4290533891304769/3.259747321021102E-8/","0/","no"
"1","96725100","508/502/113/","0.029387825568031586/0.03097598017879915/0.9396361942531692/","2/4/5/","no"
"2","91527900","25963/4028/50/","2.1668323098208784E-221/1.3336148155022567E-34/1.0/","2/4/5/","no"
"3","92707900","69/571/502/","0.997181113523161/7.660589457959851E-4/0.002052827531043037/","0/","no"
"4","92816300","61/80/157/","0.513177179293561/0.37772618369833516/0.1090966370081039/","0/","no"
"5","90234800","133/697/5922/","0.9853557535692337/0.01464424643076634/1.7038181405684184E-19/","0/","no"
"0","93847200","89/3989/1468/","0.9999997783624492/1.5155572784959572E-19/2.2163755068927952E-7/","0/","no"
"1","91626000","6209/952/54/","2.5032216605828002E-49/8.11251503672963E-8/0.9999999188748497/","2/4/5/","no"
"2","91671700","25963/4028/79/","3.048038022013335E-141/3.648704035828439E-22/1.0/","2/4/5/","no"
"3","93525000","25963/1484/89/","1.3968889003832752E-125/1.855391018368328E-7/0.9999998144608981/","2/4/5/","no"
"4","90842900","101165/15809/79/","0.0/4.044338482121935E-86/1.0/","2/4/5/","no"
"5","90852200","133/697/5922/","0.9853557535692337/0.01464424643076634/1.7038181405684184E-19/","0/","no"
"0","92272300","50/89/1468/","0.6823745586945594/0.3176254413048664/5.740280488298902E-13/","0/","no"
"1","93091000","83/203/1468/","0.8066785852494917/0.19332135903042608/5.5720082266939805E-8/","0/","no"
"2","91649400","25963/90/50/","1.4877667279956955E-221/0.31339092496794/0.68660907503206/","2/4/5/","no"
"3","91938000","25963/1484/60/","3.8148370144515104E-185/7.273035394921734E-11/0.9999999999272696/","2/4/5/","no"
"4","94383900","3989/529/203/","7.244277992933003E-9/0.16825583873521469/0.8317441540205073/","2/4/5/","no"
