Real_Goal,Results,BACC,Precision,Recall
0,0/7/8/,0.8888888888888888,0.3333333333333333,1.0
1,1/7/8/,0.8888888888888888,0.3333333333333333,1.0
2,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
3,3/7/8/9/,0.8333333333333333,0.25,1.0
4,4/7/8/,0.8888888888888888,0.3333333333333333,1.0
5,5/7/8/9/,0.8333333333333333,0.25,1.0
6,6/7/8/,0.8888888888888888,0.3333333333333333,1.0
7,5/7/8/9/,0.8333333333333333,0.25,1.0
8,3/7/8/9/,0.8333333333333333,0.25,1.0
9,3/7/8/9/,0.8333333333333333,0.25,1.0
0,0/7/8/,0.8888888888888888,0.3333333333333333,1.0
1,1/7/8/,0.8888888888888888,0.3333333333333333,1.0
2,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
3,3/7/8/9/,0.8333333333333333,0.25,1.0
4,1/2/4/7/8/,0.7777777777777778,0.2,1.0
5,5/7/8/9/,0.8333333333333333,0.25,1.0
6,6/7/8/,0.8888888888888888,0.3333333333333333,1.0
7,5/7/8/9/,0.8333333333333333,0.25,1.0
8,3/7/8/9/,0.8333333333333333,0.25,1.0
9,3/7/8/9/,0.8333333333333333,0.25,1.0
0,0/7/8/,0.8888888888888888,0.3333333333333333,1.0
1,1/2/4/7/8/,0.7777777777777778,0.2,1.0
2,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
3,3/7/8/9/,0.8333333333333333,0.25,1.0
4,4/7/8/,0.8888888888888888,0.3333333333333333,1.0
5,5/7/8/9/,0.8333333333333333,0.25,1.0
6,6/7/8/,0.8888888888888888,0.3333333333333333,1.0
7,5/7/8/9/,0.8333333333333333,0.25,1.0
8,3/7/8/9/,0.8333333333333333,0.25,1.0
9,3/7/8/9/,0.8333333333333333,0.25,1.0
0,0/7/8/,0.8888888888888888,0.3333333333333333,1.0
1,1/7/8/,0.8888888888888888,0.3333333333333333,1.0
2,1/2/4/7/8/,0.7777777777777778,0.2,1.0
3,3/7/8/9/,0.8333333333333333,0.25,1.0
4,4/7/8/,0.8888888888888888,0.3333333333333333,1.0
5,5/7/8/9/,0.8333333333333333,0.25,1.0
6,6/7/8/,0.8888888888888888,0.3333333333333333,1.0
7,5/7/8/9/,0.8333333333333333,0.25,1.0
8,3/7/8/9/,0.8333333333333333,0.25,1.0
9,3/7/8/9/,0.8333333333333333,0.25,1.0
0,0/7/8/,0.8888888888888888,0.3333333333333333,1.0
1,1/7/8/,0.8888888888888888,0.3333333333333333,1.0
2,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
3,3/7/8/9/,0.8333333333333333,0.25,1.0
4,4/7/8/,0.8888888888888888,0.3333333333333333,1.0
5,5/7/8/9/,0.8333333333333333,0.25,1.0
6,6/7/8/,0.8888888888888888,0.3333333333333333,1.0
7,4/7/8/,0.8888888888888888,0.3333333333333333,1.0
8,3/7/8/9/,0.8333333333333333,0.25,1.0
9,3/7/8/9/,0.8333333333333333,0.25,1.0
0,0/7/8/,0.8888888888888888,0.3333333333333333,1.0
1,1/2/4/7/8/,0.7777777777777778,0.2,1.0
2,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
3,3/7/8/9/,0.8333333333333333,0.25,1.0
4,4/7/8/,0.8888888888888888,0.3333333333333333,1.0
5,5/7/8/9/,0.8333333333333333,0.25,1.0
6,6/7/8/,0.8888888888888888,0.3333333333333333,1.0
7,5/7/8/9/,0.8333333333333333,0.25,1.0
8,3/7/8/9/,0.8333333333333333,0.25,1.0
9,3/7/8/9/,0.8333333333333333,0.25,1.0
0,0/7/8/,0.8888888888888888,0.3333333333333333,1.0
1,1/2/4/7/8/,0.7777777777777778,0.2,1.0
2,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
3,3/7/8/9/,0.8333333333333333,0.25,1.0
4,4/7/8/,0.8888888888888888,0.3333333333333333,1.0
5,5/7/8/9/,0.8333333333333333,0.25,1.0
6,6/7/8/,0.8888888888888888,0.3333333333333333,1.0
7,5/7/8/9/,0.8333333333333333,0.25,1.0
8,3/7/8/9/,0.8333333333333333,0.25,1.0
9,3/7/8/9/,0.8333333333333333,0.25,1.0
0,0/7/8/,0.8888888888888888,0.3333333333333333,1.0
1,1/7/8/,0.8888888888888888,0.3333333333333333,1.0
2,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
3,3/7/8/9/,0.8333333333333333,0.25,1.0
4,4/7/8/,0.8888888888888888,0.3333333333333333,1.0
5,5/7/8/9/,0.8333333333333333,0.25,1.0
6,6/7/8/,0.8888888888888888,0.3333333333333333,1.0
7,5/7/8/9/,0.8333333333333333,0.25,1.0
8,3/7/8/9/,0.8333333333333333,0.25,1.0
9,3/7/8/9/,0.8333333333333333,0.25,1.0
0,0/7/8/,0.8888888888888888,0.3333333333333333,1.0
1,1/7/8/,0.8888888888888888,0.3333333333333333,1.0
2,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
3,3/7/8/9/,0.8333333333333333,0.25,1.0
4,4/7/8/,0.8888888888888888,0.3333333333333333,1.0
5,5/7/8/9/,0.8333333333333333,0.25,1.0
6,6/7/8/,0.8888888888888888,0.3333333333333333,1.0
7,5/7/8/9/,0.8333333333333333,0.25,1.0
8,3/7/8/9/,0.8333333333333333,0.25,1.0
9,3/7/8/9/,0.8333333333333333,0.25,1.0
0,0/7/8/,0.8888888888888888,0.3333333333333333,1.0
1,1/7/8/,0.8888888888888888,0.3333333333333333,1.0
2,2/7/8/,0.8888888888888888,0.3333333333333333,1.0
3,3/7/8/9/,0.8333333333333333,0.25,1.0
4,4/7/8/,0.8888888888888888,0.3333333333333333,1.0
5,5/7/8/9/,0.8333333333333333,0.25,1.0
6,6/7/8/,0.8888888888888888,0.3333333333333333,1.0
7,5/7/8/9/,0.8333333333333333,0.25,1.0
8,3/8/9/,0.8888888888888888,0.3333333333333333,1.0
9,3/8/9/,0.8888888888888888,0.3333333333333333,1.0
