Domain,Problem name,BACC average standard,BACC stdev standard,BACC average not use,BACC stdev not use,BACC average use,BACC stdev use,BACCDROP,BACC improvement,Recall average standard,Recall stdev standard,Recall average not use,Recall stdev not use,Recall average use,Recall stdev use,Recall DROP,Recall improvement,Precision average standard,Precision stdev standard,Precision average not use,Precision stdev not use,Precision average use,Precision stdev use,Precision DROP,Precision improvement
rslt_use_oc_ol\dwr,p01,0.81,0.29383495886440647,0.695,0.2982576522382017,0.7333333333333332,0.23697719740598563,0.1150000000000001,0.03833333333333322,0.75,0.4366668823046865,0.5,0.5042194840896107,0.8333333333333334,0.37582301400141443,0.25,0.33333333333333337,0.6625,0.43135822149837055,0.475,0.49080528777558474,0.3277777777777777,0.16515320361837119,0.1875,-0.14722222222222225
